trader,n_observations,n_valid_returns,date_span_days,activity_rate,avg_equity,final_pnl,max_gap_days,median_gap_days,total_return,ann_return,sharpe,sortino,calmar,win_rate,profit_factor,max_drawdown,volatility,daily_vol,var_5pct,cvar_5pct,tail_ratio,worst_day,best_day,return_autocorr,skewness,kurtosis,sharpe_stability,composite_score,cluster,pca_1,pca_2,cluster_label,tier
0x6e88dc3708afc2b0032eeff625df78dcde1e741a,170,169,175,0.9659090909090909,91957.07399121764,84928.526519,6,1.0,0.8413690664064944,2.5727945570034905,1.6575141208819193,3.349581639234345,5.691706581540752,0.4911242603550296,1.3500192852108552,-0.4520251562769477,1.2483658427304227,0.06534245462295957,-0.08004539602918574,-0.10274675666708931,1.3024099614639104,-0.12940930520832236,0.441300336992858,-0.04883306783872469,2.7661935262381805,15.753668077485635,0.23045691742419452,0.31238317757009343,1,-0.23014713178851745,0.1277325218974822,pos_skew,watch
0x703c65097b0caeeb6742bebd12b04b337d931b94,113,112,118,0.9495798319327731,20268.82478220354,5800.216919,6,1.0,0.35894264405418946,1.5823817015271064,7.658027894409608,11.240257865428454,33.75459352034126,0.6428571428571429,4.144219768743116,-0.046879003314720065,0.13164974692134498,0.006890862694157931,-0.006200595696898398,-0.012092976403139397,2.628302007676274,-0.018713656856985433,0.02496223484074631,0.2455053523836794,0.5395446270945519,2.055246531318767,0.37011708562802786,0.7717289719626168,2,-0.9981463847988415,3.4269149408535666,high_wr_erratic_pos_skew,core
0x71195903d21fc9c6c045e83c40b38f6cd049b388,179,178,178,1.0,3288.324252251397,3731.501656,1,1.0,5.208649203437975,41.27558293999162,2.139377262575136,3.3257416817024787,94.41929087340709,0.4438202247191011,1.4831564186780877,-0.43715201160885614,1.4732302910937922,0.07711239778430351,-0.11253729702760497,-0.153941117852238,1.1914616664405029,-0.24892343094847902,0.4804842555550456,-0.16684682794922068,1.5970131591114678,9.657845899217373,0.16444089618755728,0.4803738317757009,1,-0.5532111770767414,-1.3375487657933969,pos_skew,satellite
0x71f060a388589f2917df5e6b79a1e43baad1b611,179,178,178,1.0,452336.12811984913,619867.362494,1,1.0,2.977072664204807,15.96063318786851,2.3176606360023224,7.5731669253735765,32.32093516784861,0.48314606741573035,1.751091770805519,-0.4938171839701414,2.623334116841991,0.1373115833702169,-0.11250829422700734,-0.13268242739559977,1.386977251446885,-0.1591162184522033,1.500658277722728,0.0025858036889529444,7.394863735717177,77.35294810816606,0.1710036293928433,0.6011682242990654,0,2.2236147346283457,-0.08939525043384836,high_vol_pos_skew,satellite
0x724691a0fd2d1ac28a556c97f0a2f5af21ca4ad2,169,168,178,0.9441340782122905,88793.30514980473,52620.227897,6,1.0,1.3168030545671245,4.600511378997457,2.6160853688312864,3.4606781860479807,17.51531914628663,0.5416666666666666,1.708631570700629,-0.2626564403750986,0.8483639525510526,0.04440539878284099,-0.040183274566311794,-0.08079207585346948,1.5354413921212469,-0.2626564403750986,0.28012561107901507,-0.056146659082415076,0.6964475101033919,17.026234959404707,0.1548779207074785,0.6373831775700934,1,-0.7279994183344216,-0.45226831110954824,pos_skew,core
0x72cb918356c4f6d3f1b2e532928110ba6995f139,173,172,178,0.9664804469273743,1506100.9106495953,2116304.9558840003,6,1.0,3.606820778385202,21.926903192664287,1.8168016602505306,5.0927142756802795,47.18117966129145,0.5174418604651163,1.748161271550793,-0.46473834164544287,1.96080285110297,0.10263311197503913,-0.05588839456022665,-0.10673901713569459,1.6925939756994395,-0.2190630045209758,1.2019793647687746,0.029006242568343443,9.207576184026665,107.6181990864464,0.19996575195933602,0.5336448598130841,0,2.825681064166377,0.8524024453510566,high_vol_pos_skew,satellite
0x74dffdad17f5343419d606985908c67d2988f87c,165,164,164,1.0,133530.43302740608,41008.315675,1,1.0,7.339786210060786,111.23579099062614,2.1148293499160693,4.296788278290964,1091.3252519157575,0.524390243902439,1.4651216981348785,-0.10192725843680263,0.35197395819389876,0.01842315898474544,-0.020774336145450295,-0.028769892331243677,1.3104113140956322,-0.04197801669765276,0.14907600371715748,0.03149262300511396,3.336361243402713,25.049963855462778,0.13800583148098391,0.5878504672897197,1,-0.033854554275982086,-0.3352823014148934,pos_skew,satellite
0x7786498ffb58bedc6c392a4a40789be5c2da240d,58,57,62,0.9206349206349206,896899.162946,225570.6695409999,6,1.0,0.8132193154261373,32.229372778395636,6.907162783311936,11.958788601202652,760.6939822198314,0.6491228070175439,2.5400061770840603,-0.042368381414488086,0.26640516339315173,0.013944283562153029,-0.018337932419224982,-0.02398841593824033,1.428509789699431,-0.026438028687020186,0.03963872789318037,-0.0368974644941554,0.00726028783021041,0.20014687260536634,0.19934173415301407,0.8011682242990654,1,-1.472833696202108,0.8159909714387339,pos_skew,core
0x77c1dca853d201165f6d8bbc66c7758bf620cff2,170,169,178,0.9497206703910615,60575.88473964706,45976.890029,6,1.0,352217147.3992396,3.35554522944049e+17,1.7095033393058765,24.251391465393727,7.213216777541366e+17,0.5088757396449705,8.697029382256542,-0.4651940088488831,14.77794436246372,0.7735129606020695,-0.07353231866693269,-0.1202804610148975,1.1415723896224905,-0.17566320003270045,10.0,-0.010366467750075279,12.754020328931853,164.55219666325524,0.20129263541352949,0.5969626168224299,0,8.12420492369488,-0.16501520132420475,high_vol_pos_skew,satellite
0x77d4aa158439c01cac7d726d1260ec627900ba35,163,162,172,0.9421965317919075,54463.18972217179,21735.202245,6,1.0,13.030860301023974,270.7813123175865,1.6800243870227607,2.9351196114309728,743.0748577625909,0.5,1.3147265223486153,-0.36440650560148535,0.9736133999289699,0.0509612544877216,-0.07041757429839894,-0.09327040046329158,0.989857577110025,-0.13311573752272698,0.37258160900948495,-0.05174827005691963,2.1647556184450565,16.361059069390336,0.1626526151311011,0.41051401869158877,1,-0.3809203895491752,-0.5987664269083753,pos_skew,satellite
0x7a5a42bd6b1fd13368732be8a7b63e06064e0394,173,172,178,0.9664804469273743,604688.072833711,429792.731205,6,1.0,1.8823517276270276,7.764751052147107,1.3870680678959941,1.9844588513403414,21.984622961192066,0.5465116279069767,1.25593364441199,-0.3531900940877487,1.3983761954904015,0.07319435535003654,-0.0819619693385383,-0.16594477778194372,1.444377757082275,-0.2485360770036951,0.4299004715136184,0.05247570431331048,0.7863003748895733,7.948469773338349,0.18746708133542886,0.37149532710280375,1,-0.5343882418986668,0.11449557025626107,pos_skew,satellite
0x7e09dfbba23d078e16f038b1ed4c558185c4be1e,173,172,178,0.9664804469273743,130653.08324030059,76659.192726,6,1.0,-0.11725930162896711,-0.22566743046417093,4.4348016128815315,13.221625286861386,-0.8042993575482897,0.43023255813953487,5.628018831657585,-0.2805764151696739,0.3092858837427336,0.01618876304704024,-0.004720473687482565,-0.010467558665827995,3.368238314696436,-0.029583800154341148,0.13410861599746762,0.15181920366195636,5.983142145364387,42.651649592748875,0.2260837383480437,0.652803738317757,1,1.038274601160532,0.4111096108404337,pos_skew,core
0x7ea852a2d9e31f41ff945908fd0bc02df969bcb1,75,74,74,1.0,35085.04927797334,17975.737183,1,1.0,0.9773572108141099,27.868213443592644,3.6855948893796957,6.950631617822846,154.48668816898754,0.527027027027027,1.7489077313326833,-0.18039232877533493,1.0623983632413745,0.055608471864122294,-0.06680062911647384,-0.08791296140740575,1.4941737847622845,-0.11620952130099133,0.20871860331514216,-0.02543545931553824,0.8517245454115462,1.9739086857792674,0.17212270087053683,0.7228971962616824,1,-0.8016758424660607,-0.36347813635963183,pos_skew,core
0x7f9571cc340883ff8781dca34afd8d07e3c8147c,179,178,178,1.0,4092.479312318436,511.602976,1,1.0,0.128493364235493,0.28130483121993133,0.9312084696564913,1.5233343419789453,1.667641097683279,0.4887640449438202,1.1729853078553991,-0.16868427601761898,0.31151068865051695,0.016305214658223235,-0.018153583564914973,-0.0334996659674209,1.2424607707140702,-0.05001510357958944,0.13155812742117676,0.038940243147433544,2.548686945625355,23.44064188548161,0.23239067249593284,0.1572429906542056,1,-0.25525976779331405,0.49000862703127124,pos_skew,watch
